Date|Username|IP|Host
March 6, 2012, 11:17:39 am|jeulenberg|205.189.26.93|205.189.26.93
March 6, 2012, 2:31:12 pm|thom2820|205.189.26.25|205.189.26.25
March 6, 2012, 3:24:54 pm|thom2820|205.189.26.25|205.189.26.25
March 7, 2012, 12:53:02 am|stal0510|174.113.154.101|CPE602ad0872b91-CM602ad0872b8e.cpe.net.cable.rogers.com
March 7, 2012, 4:32:24 pm|kova8670|205.189.26.78|205.189.26.78
March 7, 2012, 4:39:23 pm|akovacsik|205.189.26.78|205.189.26.78
March 8, 2012, 10:07:00 am|jeulenberg|205.189.26.93|205.189.26.93
March 8, 2012, 10:08:31 am|akovacsik|205.189.26.78|205.189.26.78
March 8, 2012, 10:10:56 am|jeulenberg|205.189.26.93|205.189.26.93
March 8, 2012, 10:48:32 am|akovacsik|205.189.26.78|205.189.26.78
March 8, 2012, 11:20:11 am|akovacsik|205.189.26.78|205.189.26.78
March 8, 2012, 11:55:06 am|kraj2640|99.255.147.207|CPE0026f30ccf50-CM0026f30ccf4d.cpe.net.cable.rogers.com
March 8, 2012, 12:01:17 pm|akovacsik|205.189.26.78|205.189.26.78
March 8, 2012, 12:57:38 pm|akovacsik|205.189.26.78|205.189.26.78
March 27, 2012, 1:13:06 pm|jeulenberg|205.189.26.111|205.189.26.111
April 4, 2012, 9:44:33 am|jeulenberg|205.189.26.25|205.189.26.25
April 4, 2012, 10:18:27 am|jeulenberg|205.189.26.25|205.189.26.25
April 4, 2012, 10:30:05 am|dews7900|172.21.25.206|172.21.25.206
April 4, 2012, 10:32:26 am|gaox5370|99.237.55.97|CPE000f664b79b2-CM00122571278a.cpe.net.cable.rogers.com
April 4, 2012, 10:35:39 am|azou5060|99.237.168.59|CPE0026f3357378-CM0026f3357375.cpe.net.cable.rogers.com
April 4, 2012, 10:46:14 am|lusi2850|172.20.18.159|dhcp-172-20-18-159.wlu.ca
April 4, 2012, 10:52:09 am|Vanv8290|207.219.69.233|out-on-233.wireless.telus.com
April 4, 2012, 10:53:14 am|sant5819|173.34.30.237|CPE00222d5ad610-CM00222d5ad60d.cpe.net.cable.rogers.com
April 4, 2012, 10:57:20 am|lipp6250|24.150.192.220|d24-150-192-220.home.cgocable.net
April 4, 2012, 11:02:20 am|pufa8000|173.32.158.199|CPE0018e7c60573-CM0012c99f0262.cpe.net.cable.rogers.com
April 4, 2012, 11:13:31 am|well5620|173.34.30.155|CPE00222d16301e-CM00222d16301a.cpe.net.cable.rogers.com
April 4, 2012, 11:21:24 am|bari1440|65.95.100.61|bas14-toronto63-1096770621.dsl.bell.ca
April 4, 2012, 11:34:45 am|evan6520|99.247.240.95|CPE001c10f594a1-CM00159a3b5426.cpe.net.cable.rogers.com
April 4, 2012, 11:48:58 am|wood2688|69.166.22.101|69.166.22.101
April 4, 2012, 12:02:17 pm|sing6780|72.136.123.80|CPE586d8f1a0efb-CM00122571a4ba.cpe.net.cable.rogers.com
April 4, 2012, 12:15:29 pm|rimi8750|24.246.28.85|24-246-28-85.cable.teksavvy.com
April 4, 2012, 12:15:33 pm|rimi8750|24.246.28.85|24-246-28-85.cable.teksavvy.com
April 4, 2012, 12:32:42 pm|anic7750|99.248.93.53|CPE0002a5d84942-CM0011aec899ae.cpe.net.cable.rogers.com
April 4, 2012, 12:34:22 pm|beti1460|24.150.181.194|d24-150-181-194.home.cgocable.net
April 4, 2012, 12:46:59 pm|lest3550|172.20.17.75|breanna-pc.wlu.ca
April 4, 2012, 12:50:44 pm|pari4980|172.21.17.115|172.21.17.115
April 4, 2012, 12:59:53 pm|keel5130|99.236.103.27|CPE602ad072fea5-CM602ad072fea2.cpe.net.cable.rogers.com
April 4, 2012, 1:13:46 pm|alle8120|172.21.22.52|172.21.22.52
April 4, 2012, 1:22:52 pm|clap7210|99.235.200.167|CPE000f66e3f3d4-CM001bd7cb215e.cpe.net.cable.rogers.com
April 4, 2012, 1:42:29 pm|shav9150|99.255.141.39|CPE78cd8ec61758-CM78cd8ec61755.cpe.net.cable.rogers.com
April 4, 2012, 2:37:33 pm|haug5600|172.21.16.118|172.21.16.118
April 4, 2012, 3:07:41 pm|chun6180|216.165.212.155|216.165.212.155
April 4, 2012, 3:24:00 pm|macd5950|174.113.142.162|CPE0026f30cae88-CM0026f30cae85.cpe.net.cable.rogers.com
April 4, 2012, 3:46:11 pm|moor4940|173.34.28.168|CPE78cd8e7d8c08-CM78cd8e7d8c05.cpe.net.cable.rogers.com
April 4, 2012, 4:04:23 pm|kupf8200|68.69.134.130|dhcp-0-25-11-1b-8a-e3.cpe.wightman.ca
April 4, 2012, 6:12:01 pm|kwon3310|99.255.63.89|CPE0013f7ac9ec4-CM0013f7ac9ec0.cpe.net.cable.rogers.com
April 4, 2012, 7:37:12 pm|camp2760|70.49.8.113|bas1-guelph22-1177618545.dsl.bell.ca
April 5, 2012, 7:18:16 am|gosn1200|192.219.239.156|n1043-16.wlu.ca
April 5, 2012, 9:06:51 am|rosu5870|70.48.104.250|bas1-kitchener06-1177577722.dsl.bell.ca
April 5, 2012, 11:35:11 am|dixr7240|69.166.24.222|69.166.24.222
April 5, 2012, 12:38:24 pm|hols8500|174.113.206.27|CPE0026f30bb7ed-CM0026f30bb7e9.cpe.net.cable.rogers.com
April 5, 2012, 6:29:06 pm|sriu9920|99.238.192.201|CPE001217be809c-CM0019475dd178.cpe.net.cable.rogers.com
April 6, 2012, 9:13:19 pm|barr9920|70.55.39.22|bas7-kitchener06-1178019606.dsl.bell.ca
April 6, 2012, 9:29:25 pm|phan3120|174.113.107.66|CPE0015f2943565-CM000e5c6df256.cpe.net.cable.rogers.com
April 6, 2012, 10:12:48 pm|liux5209|129.97.214.206|129-97-214-206.uwaterloo.ca
April 6, 2012, 11:57:35 pm|oake5620|174.95.89.33|bas2-toronto42-2925484321.dsl.bell.ca
April 7, 2012, 11:06:57 am|brow9600|205.189.23.126|wlu-23-126.wlu.ca
April 7, 2012, 7:25:40 pm|brus7340|174.88.83.240|bas3-guelph22-2925024240.dsl.bell.ca
April 8, 2012, 11:08:55 am|tutu8820|99.236.20.16|CPE0021299bc36c-CM0011e6f0e412.cpe.net.cable.rogers.com
April 8, 2012, 11:51:17 am|glac3780|24.36.139.177|d24-36-139-177.home1.cgocable.net
April 8, 2012, 5:32:08 pm|emer4000|24.150.173.4|d24-150-173-4.home.cgocable.net
April 8, 2012, 6:44:36 pm|fitz0190|65.92.190.177|65.92.190.177
April 8, 2012, 11:54:41 pm|luca7520|72.136.211.28|CPE0026f3096cb8-CM0026f3096cb5.cpe.net.cable.rogers.com
April 9, 2012, 9:08:14 am|jeulenberg|205.189.26.25|205.189.26.25
April 9, 2012, 11:41:59 am|spen5300|99.237.25.98|CPE00222d66ca5f-CM00222d66ca5b.cpe.net.cable.rogers.com
April 9, 2012, 12:11:52 pm|malc5720|99.236.2.8|CPE0026f31757e8-CM0026f31757e5.cpe.net.cable.rogers.com
April 9, 2012, 5:19:04 pm|dunn2580|99.236.219.160|CPE00222d391d38-CM00222d391d34.cpe.net.cable.rogers.com
April 11, 2012, 10:07:42 pm|rein8060|172.20.16.160|alison-pc.wlu.ca
April 12, 2012, 10:05:06 am|jeulenberg|205.189.26.93|205.189.26.93
April 12, 2012, 7:26:05 pm|klow3130|184.147.22.29|bas1-orangeville23-3096647197.dsl.bell.ca
April 14, 2012, 5:51:27 am|cush0500|174.92.77.62|bas1-kitchener09-2925284670.dsl.bell.ca
April 14, 2012, 11:40:45 am|iann5800|24.36.158.100|d24-36-158-100.home1.cgocable.net
April 16, 2012, 8:58:08 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 10:22:00 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 10:30:02 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 11:09:58 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 11:10:04 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 11:10:32 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 11:18:07 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 11:18:24 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 11:23:32 am|akovacsik|216.58.123.50|216-58-123-50.cpe.distributel.net
April 16, 2012, 11:24:18 am|kova8670|216.58.123.50|216-58-123-50.cpe.distributel.net
April 16, 2012, 11:30:37 am|jeulenberg|205.189.26.93|205.189.26.93
April 16, 2012, 3:36:55 pm|akovacsik|216.58.123.50|216-58-123-50.cpe.distributel.net
April 17, 2012, 2:04:16 pm|labo6280|174.94.19.24|bas1-london16-2925400856.dsl.bell.ca
April 18, 2012, 12:46:57 pm|rupn6630|99.236.16.69|CPE602ad072e7f8-CM602ad072e7f5.cpe.net.cable.rogers.com
June 20, 2012, 12:00:45 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 12:08:13 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 12:10:24 am|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 12:45:41 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 12:50:53 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:01:45 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:03:55 am|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:05:37 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:06:22 am|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:06:48 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:10:33 am|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 1:10:51 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 20, 2012, 10:50:19 am|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 11:01:08 am|akovacsik|205.189.26.78|205.189.26.78
June 20, 2012, 11:14:53 am|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 1:48:56 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:13:23 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:28:14 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:29:14 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:29:21 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:31:24 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:33:37 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:33:40 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:33:43 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:34:21 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:44:53 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 2:47:10 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 4:29:05 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 4:42:01 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 4:43:32 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 4:56:24 pm|kova8670|205.189.26.78|205.189.26.78
June 20, 2012, 11:52:27 pm|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 21, 2012, 12:30:33 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 21, 2012, 1:43:45 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 21, 2012, 2:00:16 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 21, 2012, 3:12:49 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 21, 2012, 3:16:57 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 21, 2012, 10:18:47 am|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 10:26:10 am|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 10:27:16 am|akovacsik|205.189.26.78|205.189.26.78
June 21, 2012, 11:15:20 am|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 12:47:54 pm|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 2:23:29 pm|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 4:24:01 pm|akovacsik|205.189.26.78|205.189.26.78
June 21, 2012, 4:32:06 pm|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 4:32:52 pm|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 4:50:47 pm|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 4:59:01 pm|kova8670|205.189.26.78|205.189.26.78
June 21, 2012, 5:00:17 pm|kova8670|205.189.26.78|205.189.26.78
June 22, 2012, 12:46:50 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 1:20:32 am|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 1:30:37 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 8:41:23 am|dfacey|205.189.26.87|205.189.26.87
June 22, 2012, 8:47:49 am|kova8670|205.189.26.87|205.189.26.87
June 22, 2012, 9:00:43 am|dfacey|205.189.26.87|205.189.26.87
June 22, 2012, 10:55:38 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 11:13:52 am|dfacey|205.189.26.87|205.189.26.87
June 22, 2012, 11:22:58 am|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 2:15:53 pm|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 2:48:06 pm|akovacsik|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 3:05:13 pm|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 3:33:57 pm|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 22, 2012, 3:51:22 pm|dfacey|205.189.26.87|205.189.26.87
June 22, 2012, 4:16:48 pm|dfacey|205.189.26.87|205.189.26.87
June 25, 2012, 8:46:01 am|dfacey|205.189.26.87|205.189.26.87
June 25, 2012, 11:50:41 am|kova8670|66.11.161.21|66-11-161-21.cpe.distributel.net
June 25, 2012, 1:31:08 pm|dfacey|205.189.26.87|205.189.26.87
June 25, 2012, 2:08:32 pm|dfacey|205.189.26.87|205.189.26.87
June 26, 2012, 10:14:11 pm|solo3740|184.147.176.228|bas13-kitchener06-3096686820.dsl.bell.ca
June 27, 2012, 10:23:16 am|dfacey|205.189.26.87|205.189.26.87
June 27, 2012, 10:24:31 am|kova8670|205.189.26.87|205.189.26.87
June 27, 2012, 10:25:18 am|kova8670|205.189.26.87|205.189.26.87
June 29, 2012, 9:13:59 am|dfacey|205.189.26.87|205.189.26.87
June 29, 2012, 10:40:44 am|gill0880|82.43.68.33|cpc2-croy5-0-0-cust1056.croy.cable.virginmedia.com
June 29, 2012, 11:06:18 am|warn4080|99.253.231.163|CPE1859334625f2-CM1859334625ef.cpe.net.cable.rogers.com
June 29, 2012, 11:20:17 am|plez6570|99.236.142.232|CPE0016cbc536a7-CM001868e5e8f2.cpe.net.cable.rogers.com
June 29, 2012, 2:17:01 pm|dfacey|205.189.26.111|205.189.26.111
June 29, 2012, 10:53:22 pm|doug2110|99.226.195.11|CPE602ad07bb261-CM602ad07bb25e.cpe.net.cable.rogers.com
June 30, 2012, 10:09:44 am|benn1120|99.224.104.206|CPE002369ceff01-CM001a66834816.cpe.net.cable.rogers.com
June 30, 2012, 12:37:07 pm|amod9460|72.39.224.172|d72-39-224-172.home1.cgocable.net
June 30, 2012, 1:39:39 pm|doug2110|99.226.195.11|CPE602ad07bb261-CM602ad07bb25e.cpe.net.cable.rogers.com
June 30, 2012, 4:13:53 pm|scot3650|209.195.113.41|209-195-113-41.cpe.distributel.net
July 2, 2012, 12:16:10 pm|burk3500|99.235.254.57|CPE38c85ca642d6-CM38c85ca642d4.cpe.net.cable.rogers.com
July 2, 2012, 6:40:31 pm|mack0910|173.35.132.29|CPE78cd8ed3af58-CM78cd8ed3af55.cpe.net.cable.rogers.com
July 3, 2012, 10:27:16 am|kova8670|205.189.26.78|205.189.26.78
July 5, 2012, 9:26:01 am|enso7700|205.189.26.88|205.189.26.88
July 6, 2012, 1:40:41 pm|dfacey|205.189.26.87|205.189.26.87
July 6, 2012, 3:31:33 pm|dfacey|205.189.26.87|205.189.26.87
July 6, 2012, 6:02:14 pm|Cald3740|69.157.116.149|bas1-snelgrove39-1167946901.dsl.bell.ca
July 8, 2012, 11:04:16 am|whel5580|99.236.141.253|CPE602ad073d90b-CM602ad073d908.cpe.net.cable.rogers.com
July 11, 2012, 10:33:25 am|labr6990|216.129.211.74|74.211.129.216.drlogick.com
July 12, 2012, 3:09:43 pm|dfacey|205.189.26.87|205.189.26.87
July 16, 2012, 9:01:59 am|dfacey|205.189.26.87|205.189.26.87
July 16, 2012, 9:50:23 am|dfacey|205.189.26.87|205.189.26.87
July 16, 2012, 11:38:19 am|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 11:38:26 am|akovacsik|205.189.26.78|205.189.26.78
July 16, 2012, 11:58:28 am|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 12:36:09 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 12:50:26 pm|akovacsik|205.189.26.78|205.189.26.78
July 16, 2012, 12:50:35 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 1:28:17 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 1:28:50 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 1:32:03 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 1:34:00 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 1:58:00 pm|kova8670|205.189.26.78|205.189.26.78
July 16, 2012, 3:47:32 pm|akovacsik|205.189.26.78|205.189.26.78
July 16, 2012, 3:47:58 pm|akovacsik|205.189.26.78|205.189.26.78
July 17, 2012, 9:29:19 am|dfacey|205.189.26.87|205.189.26.87
July 18, 2012, 8:56:44 pm|henr4330|76.10.134.196|76-10-134-196.dsl.teksavvy.com
July 20, 2012, 9:46:09 am|dfacey|205.189.26.216|205.189.26.216
July 20, 2012, 9:40:08 pm|buda8220|202.24.162.129|162129.nifs-k.ac.jp
July 22, 2012, 8:30:55 am|gwyn4040|173.33.157.181|CPE00134647264f-CM000a73a11ce2.cpe.net.cable.rogers.com
July 23, 2012, 12:38:42 am|harn5790|216.75.181.186|node-14821.pppoe.execulink.com
July 23, 2012, 10:48:43 am|bing2380|205.189.26.115|205.189.26.115
July 23, 2012, 10:54:48 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:10:45 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:12:27 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:13:04 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:37:21 am|dfacey|205.189.26.111|205.189.26.111
July 23, 2012, 11:40:48 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:50:37 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:54:45 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:56:22 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:56:30 am|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 11:59:47 am|dfacey|205.189.26.87|205.189.26.87
July 23, 2012, 12:10:03 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:22:56 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:27:16 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:27:24 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:30:01 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:35:31 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:35:52 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:37:55 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:40:47 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:45:36 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:49:22 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:54:18 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 12:58:52 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:01:08 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:02:58 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:04:08 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:19:57 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:20:37 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:23:46 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:28:13 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:34:58 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:38:08 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:44:00 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:44:59 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:46:46 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:46:49 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:47:28 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 1:48:14 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:01:47 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:03:28 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:04:41 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:05:58 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:07:55 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:09:13 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:11:09 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:28:01 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:32:53 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:42:09 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:42:51 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:43:28 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:55:05 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:56:42 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 2:57:24 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 3:39:39 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 3:42:13 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:06:04 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:13:31 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:14:45 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:20:42 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:23:44 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:33:28 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:36:37 pm|kova8670|205.189.26.78|205.189.26.78
July 23, 2012, 4:44:02 pm|kova8670|205.189.26.78|205.189.26.78
July 24, 2012, 8:30:14 am|darr9150|67.70.3.64|bas2-windsor12-1128661824.dsl.bell.ca
July 24, 2012, 2:24:29 pm|kova8670|205.189.26.78|205.189.26.78
July 25, 2012, 8:59:48 am|dfacey|205.189.26.87|205.189.26.87
July 25, 2012, 9:04:36 am|kova8670|205.189.26.87|205.189.26.87
July 25, 2012, 2:59:30 pm|tsan6280|99.237.233.85|CPE001d7e6009d1-CM00195eb19da8.cpe.net.cable.rogers.com
July 25, 2012, 4:04:07 pm|matc4750|205.189.26.144|205.189.26.144
July 26, 2012, 3:47:52 pm|dfacey|205.189.26.87|205.189.26.87
July 27, 2012, 11:45:47 am|dfacey|205.189.26.87|205.189.26.87
July 27, 2012, 3:33:49 pm|dfacey|205.189.26.87|205.189.26.87
July 27, 2012, 8:12:18 pm|huin9160|10.13.21.243|chantal-pc.wlu.ca
July 30, 2012, 8:48:02 am|dfacey|205.189.26.87|205.189.26.87
July 30, 2012, 9:29:21 am|akovacsik|205.189.26.78|205.189.26.78
July 30, 2012, 10:02:29 am|akovacsik|205.189.26.78|205.189.26.78
July 30, 2012, 10:05:49 am|kova8670|205.189.26.78|205.189.26.78
July 30, 2012, 10:24:17 am|kova8670|205.189.26.78|205.189.26.78
July 30, 2012, 10:44:38 am|dfacey|205.189.26.87|205.189.26.87
July 30, 2012, 10:46:13 am|kova8670|205.189.26.87|205.189.26.87
July 31, 2012, 1:17:43 pm|coll2220|74.14.5.76|bas3-toronto47-1242432844.dsl.bell.ca
July 31, 2012, 10:28:36 pm|jame5550|99.240.46.99|CPE78cd8ec216d0-CM78cd8ec216cd.cpe.net.cable.rogers.com
August 1, 2012, 4:52:16 pm| neuk7330|76.10.149.238|76-10-149-238.dsl.teksavvy.com
August 2, 2012, 9:28:25 am|dfacey|205.189.26.87|205.189.26.87
August 2, 2012, 10:46:20 am|elli5040|205.189.25.210|1e105pc02.wlu.ca
August 3, 2012, 8:49:26 am|dfacey|205.189.26.87|205.189.26.87
August 3, 2012, 9:18:38 am|wall4680|99.254.169.59|CPE001346867f1f-CM001a666b7236.cpe.net.cable.rogers.com
August 3, 2012, 9:34:46 am|wall4680|99.254.169.59|CPE001346867f1f-CM001a666b7236.cpe.net.cable.rogers.com
August 3, 2012, 9:35:05 am|wall4680|99.254.169.59|CPE001346867f1f-CM001a666b7236.cpe.net.cable.rogers.com
August 3, 2012, 9:36:03 am|wall4680|99.254.169.59|CPE001346867f1f-CM001a666b7236.cpe.net.cable.rogers.com
August 3, 2012, 9:39:40 am|wall4680|99.254.169.59|CPE001346867f1f-CM001a666b7236.cpe.net.cable.rogers.com
August 3, 2012, 2:08:12 pm|anth9580|174.117.79.218|CPE00222d760408-CM00222d760405.cpe.net.cable.rogers.com
August 3, 2012, 2:18:29 pm|andr3620|174.112.23.191|CPE0014d1d81abd-CM00222d6c56ed.cpe.net.cable.rogers.com
August 3, 2012, 2:53:50 pm|wall4680|99.254.169.59|CPE001346867f1f-CM001a666b7236.cpe.net.cable.rogers.com
August 4, 2012, 5:27:35 pm|mile5220|99.225.92.118|CPE78cd8ece5680-CM78cd8ece567d.cpe.net.cable.rogers.com
August 4, 2012, 8:55:58 pm|howa8950|99.236.153.142|CPE001cdf458de6-CM0012c9ab56ce.cpe.net.cable.rogers.com
August 4, 2012, 11:25:14 pm|puna8920|174.92.77.182|bas1-kitchener09-2925284790.dsl.bell.ca
August 5, 2012, 7:36:44 pm|ouel4730|24.138.178.132|24-138-178-132.eastlink.ca
August 6, 2012, 10:40:26 am|stew7330|67.215.154.118|dhcp-0-1d-6a-bb-88-58.cpe.quickclic.net
August 6, 2012, 2:24:13 pm|afar1590|76.69.137.141|bas6-toronto06-1279625613.dsl.bell.ca
August 6, 2012, 6:16:30 pm|bern8570|99.237.248.132|CPE001320e6746d-CM0011e6ee2130.cpe.net.cable.rogers.com
August 6, 2012, 6:34:30 pm|alge2830|184.175.54.180|184-175-54-180.dsl.teksavvy.com
